model_type,run_id_prefix,model_class,activation,lr,epochs,entangler,hidden,blocks,n_qubits,n_layers,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,1,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1924,1.5705771147622727e-05,0.30783310532569885,22,646.5539772510529,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1924.json,2.246961958007887e-05,2.2488610302389133e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,1,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1925,9.509192750556394e-05,1.8638018369674683,22,646.8024883270264,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1925.json,0.00012490614608395845,0.00012820940508390777
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,1,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1926,8.676846482558176e-05,1.7006621360778809,22,644.0706646442413,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_1_seed_1926.json,0.000115056405775249,0.00011821988104202319
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,2,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1924,8.056525985011831e-05,1.5790791511535645,24,754.4179177284241,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1924.json,0.0001068369674612768,0.00010749323300842661
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,2,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1925,5.987679469399154e-05,1.173585295677185,24,790.0559725761414,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1925.json,8.289021934615448e-05,8.315428800415248e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,2,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1926,9.607378888176754e-05,1.883046269416809,24,782.0105302333832,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_2_seed_1926.json,0.00012626235547941178,0.0001262991619296372
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,3,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1924,1.702879490039777e-05,0.33376434445381165,26,889.6544132232666,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1924.json,2.5015675419126637e-05,2.502692195776035e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,3,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1925,0.00010661702253855765,2.089693784713745,26,816.3705081939697,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1925.json,0.00014482463302556425,0.000147960449103266
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,3,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1926,0.00014726755034644157,2.886444568634033,26,856.9137058258057,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_3_seed_1926.json,0.00020258685981389135,0.00021343549189623446
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,5,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1924,0.00011084230936830863,2.17250919342041,30,1025.8356461524963,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1924.json,0.00014806420949753374,0.0001483625959372148
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,5,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1925,8.617797720944509e-05,1.6890885829925537,30,1054.4224200248718,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1925.json,0.00011358437041053548,0.00011371032051101792
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,2,5,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1926,8.969464397523552e-05,1.7580152750015259,30,1021.556672334671,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_2_n_l_5_seed_1926.json,0.00011735233420040458,0.00011742191709345207
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,1,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1924,0.0001328727084910497,2.6043055057525635,26,1232.3375463485718,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1924.json,0.0001816977164708078,0.00018741362408036366
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,1,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1925,8.6791260400787e-05,1.701108694076538,26,1220.7293717861176,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1925.json,0.00011555150558706373,0.00011571133392862976
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,1,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1926,0.00014402125088963658,2.8228163719177246,26,1210.6349534988403,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_1_seed_1926.json,0.00019487814279273152,0.00019981184756034053
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,2,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1924,9.572667477186769e-05,1.876242995262146,29,1377.7001447677612,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1924.json,0.000125992126413621,0.00012869411322753875
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,2,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1925,8.847883873386309e-05,1.7341852188110352,29,1372.1334524154663,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1925.json,0.00011612042726483196,0.00011623752929153853
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,2,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1926,8.126854663714767e-05,1.5928635597229004,29,1392.772588968277,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_2_seed_1926.json,0.00010938120976788923,0.00010858659152290784
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,3,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1924,7.270368951139972e-05,1.4249920845031738,32,1523.517168521881,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1924.json,9.795714140636846e-05,9.444511750189121e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,3,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1925,9.9733799288515e-05,1.9547826051712036,32,1544.6686744689941,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1925.json,0.00013289425987750292,0.0001358785288175568
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,3,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1926,0.00010090733121614903,1.9777839183807373,32,1533.4000444412231,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_3_seed_1926.json,0.00013477241736836731,0.00013553813871112653
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,5,1924,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1924,1.6114727259264328e-05,0.3158486485481262,38,1925.094098329544,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1924.json,2.3590597265865654e-05,2.60705814253015e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,5,1925,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1925,4.706511026597582e-05,0.922476053237915,38,1847.896592617035,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1925.json,6.694611511193216e-05,7.345170371991116e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,1,3,5,1926,hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1926,0.00015372225607279688,3.012956142425537,38,1873.5816042423248,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_1_n_qubits_3_n_l_5_seed_1926.json,0.0002068509056698531,0.0002075940283248201
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,1,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1924,5.788477210444398e-06,0.11345415562391281,46,674.324196100235,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1924.json,3.4189708912890637e-06,3.4596311411405622e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,1,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1925,2.080994272546377e-05,0.40787485241889954,46,686.5946645736694,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1925.json,2.8948759791092016e-05,2.924189417171874e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,1,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1926,0.0002090076741296798,4.096550464630127,46,682.7100629806519,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_1_seed_1926.json,0.00027437665266916156,0.0002749095414765179
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,2,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1924,6.051506261428585e-06,0.11860953271389008,48,747.8571331501007,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1924.json,6.996480806265026e-06,7.0177991483433285e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,2,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1925,5.316228634910658e-05,1.0419808626174927,48,747.0011920928955,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1925.json,7.331970846280456e-05,7.368505801423453e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,2,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1926,8.285624971904326e-06,0.16239826381206512,48,738.2188377380371,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_2_seed_1926.json,8.534618245903403e-06,8.635707699795602e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,3,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1924,1.9756811525439844e-05,0.3872334063053131,50,831.3015749454498,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1924.json,2.7781199605669826e-05,2.11403797584353e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,3,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1925,1.0495288734091446e-05,0.20570765435695648,50,821.7767610549927,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1925.json,1.2854584383603651e-05,1.533023804768163e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,3,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1926,1.2190387678856496e-05,0.2389315366744995,50,803.7878105640411,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_3_seed_1926.json,1.5406998500111513e-05,1.5271580195985734e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,5,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1924,1.0159095836570486e-05,0.19911830127239227,54,960.7480089664459,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1924.json,1.2560347386170179e-05,1.5359848584921566e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,5,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1925,4.933416857966222e-05,0.9669496417045593,54,971.6207571029663,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1925.json,7.053833542158827e-05,8.629931005998514e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,2,5,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1926,6.3127245084615424e-06,0.12372937798500061,54,966.126446723938,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_2_n_l_5_seed_1926.json,6.443276106438134e-06,6.765319458281738e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,1,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1924,0.00010656497033778578,2.0886735916137695,50,1191.9974129199982,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1924.json,0.00013972246961202472,0.0001399138252600096
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,1,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1925,4.559764784062281e-05,0.8937140107154846,50,1190.063199520111,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1925.json,6.303968984866515e-05,7.435137544234749e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,1,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1926,9.790835974854417e-06,0.191900372505188,50,1191.904337644577,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_1_seed_1926.json,1.1174665814905893e-05,1.547269575894461e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,2,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1924,6.351403044391191e-06,0.12448751926422119,53,1321.6784806251526,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1924.json,3.999437012680573e-06,4.031951584693161e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,2,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1925,9.388301805302035e-06,0.18401066958904266,53,1350.0844357013702,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1925.json,1.0400733117421623e-05,1.4748047151442734e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,2,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1926,6.846876658528345e-06,0.13419876992702484,53,1339.8818452358246,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_2_seed_1926.json,7.021555120445555e-06,7.0656076150044104e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,3,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1924,6.844707968411967e-06,0.1341562718153,56,1452.6028666496277,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1924.json,6.366809429891873e-06,6.411756585293915e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,3,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1925,8.086671186902095e-06,0.15849871933460236,56,1456.6679909229279,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1925.json,8.433913535554893e-06,8.461737070319942e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,3,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1926,7.39035658625653e-06,0.1448509842157364,56,1467.378501176834,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_3_seed_1926.json,7.389471647911705e-06,7.4261867257519045e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,5,1924,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1924,7.247622761497041e-06,0.14205339550971985,62,1759.6895201206207,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1924.json,8.242011062975507e-06,8.431616643065353e-06
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,5,1925,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1925,9.517648322798777e-06,0.18654590845108032,62,1758.517051935196,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1925.json,1.2065609553246759e-05,1.2084963700544903e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,3,5,1926,hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1926,2.2645148419542238e-05,0.44384491443634033,62,1753.3180210590363,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_3_b_3_n_qubits_3_n_l_5_seed_1926.json,3.163793371641077e-05,3.179178071150091e-05
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,5,1,2,1,1924,hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1924,9.127655357588083e-05,1.7890204191207886,30,650.368880033493,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1924.json,0.00011926603474421427,0.00011931408473174087
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,5,1,2,1,1925,hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1925,9.030995715875179e-05,1.7700754404067993,30,648.7678525447845,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1925.json,0.00011830330186057836,0.0001184973450290272
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,5,1,2,1,1926,hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1926,9.29058514884673e-05,1.8209549188613892,30,654.8398160934448,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_1_seed_1926.json,0.00012110431998735294,0.00012115204670408275
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,5,1,2,2,1924,hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_2_seed_1924,3.992249912698753e-05,0.7824810147285461,32,711.7189433574677,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_5_b_1_n_qubits_2_n_l_2_seed_1924.json,5.615624468191527e-05,5.6749952709651555e-05
