model_type,run_id_prefix,model_class,activation,lr,epochs,entangler,hidden,blocks,n_qubits,k,n_vertex,n_layers,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,2,12,3,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_3_seed_1926,2.16332045965828e-05,0.4240107834339142,70,2728.8183360099792,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_3_seed_1926.json,4.4331820390652865e-05,2.718017563893227e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,2,12,5,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1924,9.012368536787108e-05,1.766424536705017,78,3250.9825296401978,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1924.json,0.000281151122180745,2.6259523037879264e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,2,12,5,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1925,7.408204055536771e-06,0.14520080387592316,78,3245.8716118335724,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1925.json,8.725389307073783e-06,8.777960974839516e-06
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,2,12,5,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1926,8.293684004456736e-06,0.16255617141723633,78,3248.322860479355,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_2_n_vertex_12_n_l_5_seed_1926.json,1.0940907486656215e-05,2.863653379790776e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,2,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1924,1.966380477824714e-05,0.3854105472564697,59,1386.6932284832,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1924.json,2.7898002372239716e-05,3.623495091233053e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,2,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1925,2.014942219830118e-05,0.3949286937713623,59,1384.0788459777832,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1925.json,2.8518797989818268e-05,3.1137791429500796e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,2,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1926,1.1684876881190576e-05,0.22902360558509827,59,1382.9410309791565,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_2_seed_1926.json,1.6423900888185017e-05,1.652251228733803e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,3,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1924,1.1467926015029661e-05,0.22477130591869354,63,1636.5942120552063,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1924.json,1.4358656699187122e-05,2.4041039650910535e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,3,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1925,2.7449381377664395e-05,0.538007915019989,63,1638.3841140270233,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1925.json,3.805330925388262e-05,4.329348223109264e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,3,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1926,9.70369092101464e-06,0.190192312002182,63,1637.7981474399567,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_3_seed_1926.json,1.2134019925724715e-05,1.2144302463639178e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,5,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1924,6.5201916186197195e-06,0.1277957707643509,71,2151.798464536667,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1924.json,7.220759471238125e-06,7.262389640345646e-06
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,5,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1925,1.5659499695175327e-05,0.3069261610507965,71,2149.0969576835632,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1925.json,2.1880568965571e-05,2.2035550955479266e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,5,5,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1926,2.997472256538458e-05,0.587504506111145,71,2149.0565078258514,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_5_n_l_5_seed_1926.json,4.302666275179945e-05,4.31448267045198e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,2,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1924,6.832695817138301e-06,0.1339208334684372,62,2199.261155128479,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1924.json,8.619951586297248e-06,8.69334080562112e-06
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,2,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1925,2.145262624253519e-05,0.4204713702201843,62,2195.9358031749725,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1925.json,2.9962522603455e-05,2.9774771555821643e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,2,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1926,1.2301075912546366e-05,0.24110104143619537,62,2195.490241765976,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_2_seed_1926.json,1.5897978300927207e-05,1.6060131001722767e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,3,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1924,2.9816050300723873e-05,0.5843945145606995,66,2452.0175907611847,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1924.json,4.957471901434474e-05,5.712350510293618e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,3,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1925,8.588064702053089e-06,0.16832603514194489,66,2448.0050921440125,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1925.json,1.097107360692462e-05,2.448945389915025e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,3,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1926,1.3925861821917351e-05,0.27294686436653137,66,2452.4662792682648,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_3_seed_1926.json,1.954075378307607e-05,2.954719286208274e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,5,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1924,1.1035845091100782e-05,0.2163025140762329,74,2975.297478914261,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1924.json,1.4005768207425717e-05,1.4043994024177664e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,5,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1925,1.0422768355056178e-05,0.20428627729415894,74,2979.5070040225983,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1925.json,1.2578868336277083e-05,2.8611261204787296e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,8,5,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1926,1.1390207873773761e-05,0.22324810922145844,74,3107.36513876915,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_8_n_l_5_seed_1926.json,1.4777719115954824e-05,1.482168551774521e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,2,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1924,1.8938115317723714e-05,0.37118712067604065,66,2796.8485980033875,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1924.json,2.6503406843403354e-05,3.4318006473768034e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,2,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1925,1.2630841411009897e-05,0.24756450951099396,66,2815.157528400421,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1925.json,1.7782127542886883e-05,1.7902076579048298e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,2,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1926,2.1551149984588847e-05,0.42240259051322937,66,2795.3120918273926,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_2_seed_1926.json,3.058456786675379e-05,3.087234894337598e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,3,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1924,1.0868798199226148e-05,0.2130284309387207,70,3039.9795060157776,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1924.json,1.8876224203268066e-05,2.3794539147274917e-05
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,3,1925,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1925,7.641650881851092e-06,0.14977632462978363,70,3062.9836192131042,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1925.json,8.112396244541742e-06,9.569675303282565e-06
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,3,1926,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1926,7.21668357073213e-06,0.1414470076560974,70,3032.5583431720734,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_3_seed_1926.json,8.258849447884131e-06,8.704950450919569e-06
HCQNN,hcqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,3,3,4,3,12,5,1924,hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_5_seed_1924,7.930223546281923e-06,0.15543237328529358,78,3556.1514794826508,experimentos_pinn/modelos_salvos/modelo_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hcqnn_basic_mlp_n_3_b_3_n_qubits_4_k_3_n_vertex_12_n_l_5_seed_1924.json,9.4658480520593e-06,2.9891422354921814e-05
