model_type,run_id_prefix,lr,epochs,activation,hidden,blocks,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
MLP,mlp,0.005,15000,Tanh(),5,2,1958,mlp_n_5_b_2_seed_1958,1.3659148862643633e-05,0.2677192687988281,51,97.21977233886719,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1958.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1958.json,1.9239258108427748e-05,3.354803433467169e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1962,mlp_n_5_b_2_seed_1962,7.657723472220823e-06,0.15009135007858276,51,88.18348407745361,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1962.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1962.json,8.160119250533171e-06,8.189543150365353e-06
MLP,mlp,0.005,15000,Tanh(),5,2,1970,mlp_n_5_b_2_seed_1970,8.738482392800506e-06,0.17127425968647003,51,97.08089900016785,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1970.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1970.json,1.14044378278777e-05,1.141828483014251e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1994,mlp_n_5_b_2_seed_1994,1.19056803669082e-05,0.23335132002830505,51,84.14530777931213,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1994.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1994.json,1.44504701893311e-05,1.8725215400081653e-05
MLP,mlp,0.005,15000,Tanh(),5,2,2002,mlp_n_5_b_2_seed_2002,2.0655510525102727e-05,0.4048479497432709,51,93.57526707649231,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_2002.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_2002.json,3.6997113056713715e-05,6.678574281977489e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1900,mlp_n_5_b_2_seed_1900,8.04484443506226e-06,0.1576789915561676,51,92.46970081329346,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1900.json,9.516096724837553e-06,9.54638879193226e-06
MLP,mlp,0.005,15000,Tanh(),5,2,1905,mlp_n_5_b_2_seed_1905,1.1449978046584874e-05,0.2244194597005844,51,92.70815992355347,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1905.json,1.3799145563098136e-05,3.639882429524732e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1924,mlp_n_5_b_2_seed_1924,2.022807893808931e-05,0.3964702785015106,51,98.06213927268982,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1924.json,2.8267688321648166e-05,2.9152336119295796e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1925,mlp_n_5_b_2_seed_1925,3.9108621422201395e-05,0.7665291428565979,51,90.0861930847168,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1925.json,5.431623139884323e-05,5.491633291967446e-05
MLP,mlp,0.005,15000,Tanh(),5,2,1926,mlp_n_5_b_2_seed_1926,7.534849373769248e-06,0.1476830542087555,51,97.2609646320343,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_2_seed_1926.json,8.422453902312554e-06,8.437538972430048e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1958,mlp_n_5_b_3_seed_1958,1.1298317986074835e-05,0.22144712507724762,81,112.40387606620789,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1958.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1958.json,1.8625247321324423e-05,3.463238787389855e-05
MLP,mlp,0.005,15000,Tanh(),5,3,1962,mlp_n_5_b_3_seed_1962,8.517940841556992e-06,0.16695159673690796,81,101.1234941482544,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1962.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1962.json,1.2156506272731349e-05,1.2333838167251088e-05
MLP,mlp,0.005,15000,Tanh(),5,3,1970,mlp_n_5_b_3_seed_1970,8.002202775969636e-06,0.1568431705236435,81,111.77953481674194,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1970.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1970.json,7.55723749534809e-06,7.587230338685913e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1994,mlp_n_5_b_3_seed_1994,8.216754395107273e-06,0.16104836761951447,81,100.05372619628906,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1994.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1994.json,7.967410965648014e-06,7.994867364686798e-06
MLP,mlp,0.005,15000,Tanh(),5,3,2002,mlp_n_5_b_3_seed_2002,8.15983639768092e-06,0.15993283689022064,81,109.24506783485413,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_2002.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_2002.json,7.891772838775069e-06,7.926811804281897e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1900,mlp_n_5_b_3_seed_1900,7.228336471598595e-06,0.14167539775371552,81,94.77262258529663,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1900.json,8.569134479330387e-06,8.626772278148564e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1905,mlp_n_5_b_3_seed_1905,6.651200692431303e-06,0.13036352396011353,81,96.25890278816223,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1905.json,3.906153779098531e-06,3.936904226975457e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1924,mlp_n_5_b_3_seed_1924,8.987611181510147e-06,0.1761571615934372,81,109.00542783737183,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1924.json,9.388801117893308e-06,9.472753754380392e-06
MLP,mlp,0.005,15000,Tanh(),5,3,1925,mlp_n_5_b_3_seed_1925,9.909062100632582e-06,0.19421763718128204,81,107.00735116004944,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1925.json,1.2002779840258881e-05,1.5558212071482556e-05
MLP,mlp,0.005,15000,Tanh(),5,3,1926,mlp_n_5_b_3_seed_1926,7.615499271196313e-06,0.14926379919052124,81,103.11239743232727,experimentos_pinn/modelos_salvos/modelo_mlp_n_5_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_5_b_3_seed_1926.json,8.100233571894933e-06,8.199162748496746e-06
