Total,pde_loss,terminal_loss,boundary_0_loss,boundary_max_loss
0.7639707326889038,0.00043261967948637903,0.01624996028840542,0.01872768998146057,0.7285604476928711
0.7398474216461182,0.0005300683551467955,0.01321413554251194,0.01579332910478115,0.7103098630905151
0.7164828777313232,0.0006402033613994718,0.010485842823982239,0.01310355681926012,0.6922532916069031
0.6938989758491516,0.0007631146581843495,0.00806890893727541,0.010661717504262924,0.6744052171707153
0.6721145510673523,0.0008989139460027218,0.005966201424598694,0.008470389991998672,0.6567790508270264
0.6511457562446594,0.0010477548930794,0.004179647192358971,0.006531365215778351,0.6393870115280151
0.6310057044029236,0.0012098338920623064,0.002710338681936264,0.004845662508159876,0.622239887714386
0.6117042899131775,0.0013853536220267415,0.0015586679801344872,0.003413596423342824,0.6053466796875
0.5932492613792419,0.0015744275879114866,0.0007244496955536306,0.002234899438917637,0.5887154936790466
0.5756467580795288,0.001776982331648469,0.00020689387747552246,0.0013087817933410406,0.5723540782928467
0.5589021444320679,0.0019926747772842646,4.433170488482574e-06,0.0006339338724501431,0.5562710762023926
0.5430200099945068,0.0022208853624761105,0.00011442761751823127,0.00020840633078478277,0.5404762625694275
0.528003990650177,0.002460742834955454,0.0005328844417817891,2.9462471502483822e-05,0.524980902671814
0.5138561129570007,0.0027111568488180637,0.0012542388867586851,9.34038107516244e-05,0.5097973346710205
0.5005764365196228,0.0029708496294915676,0.002271195175126195,0.0003954384883400053,0.4949389398097992
0.4881616532802582,0.0032383662182837725,0.003574610920622945,0.0009295676718465984,0.4804190993309021
0.4766061305999756,0.003512084484100342,0.005153409671038389,0.0016884946962818503,0.4662521481513977
0.4659004807472229,0.003790214192122221,0.00699450122192502,0.0026635369285941124,0.45245224237442017
0.4560319781303406,0.004070799797773361,0.009082688950002193,0.003844556165859103,0.4390339255332947
0.44698384404182434,0.004351714625954628,0.011400649324059486,0.0052199093624949455,0.4260115623474121
0.4387355446815491,0.004630667623132467,0.013928872533142567,0.0067764027044177055,0.4133996069431305
0.43126246333122253,0.0049052005633711815,0.016645636409521103,0.008499261923134327,0.4012123644351959
0.4245355725288391,0.005172702018171549,0.019527040421962738,0.010372133925557137,0.3894636929035187
0.41852205991744995,0.005430418066680431,0.02254706621170044,0.012377121485769749,0.37816745042800903
0.4131844937801361,0.005675489082932472,0.02567768655717373,0.014494840987026691,0.3673364818096161
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
0.4084821343421936,0.005904975347220898,0.02888905070722103,0.016704535111784935,0.35698357224464417
