Total,pde_loss,terminal_loss,boundary_0_loss,boundary_max_loss
0.6910548806190491,0.05638083070516586,0.040530115365982056,0.00580532755702734,0.5883386135101318
0.6880841851234436,0.05616935342550278,0.0398980937898159,0.00560513511300087,0.5864115953445435
0.6851256489753723,0.05595790967345238,0.03927094116806984,0.005408713594079018,0.5844880938529968
0.6821800470352173,0.05574650317430496,0.038648754358291626,0.00521609652787447,0.5825687050819397
0.6792475581169128,0.05553518980741501,0.03803158923983574,0.005027291364967823,0.5806534886360168
0.6763282418251038,0.055323969572782516,0.03741946816444397,0.0048423027619719505,0.578742504119873
0.6734221577644348,0.05511286109685898,0.03681240975856781,0.004661129787564278,0.5768357515335083
0.6705296039581299,0.054901883006095886,0.03621048480272293,0.0044837817549705505,0.5749334692955017
0.6676511168479919,0.05469108372926712,0.0356137752532959,0.004310282878577709,0.5730359554290771
0.6647867560386658,0.054480474442243576,0.0350223034620285,0.004140627570450306,0.5711433291435242
0.6619364023208618,0.05427004396915436,0.03443605825304985,0.003974807448685169,0.5692554712295532
0.6591005325317383,0.05405986309051514,0.033855125308036804,0.0038128334563225508,0.5673726797103882
0.6562793254852295,0.053849946707487106,0.03327955678105354,0.0036547158379107714,0.5654951333999634
0.6534728407859802,0.05364027991890907,0.03270930424332619,0.003500426886603236,0.5636228322982788
0.6506814360618591,0.05343092605471611,0.032144490629434586,0.0033499933779239655,0.5617560148239136
0.6479050517082214,0.053221866488456726,0.03158508613705635,0.0032033983152359724,0.5598946809768677
0.6451441049575806,0.053013138473033905,0.031031155958771706,0.003060645656660199,0.5580391883850098
0.6423985958099365,0.05280477553606033,0.0304826982319355,0.002921720501035452,0.5561894178390503
0.6396687626838684,0.05259677395224571,0.02993975766003132,0.00278662471100688,0.5543456077575684
0.6369547247886658,0.05238918960094452,0.029402369633316994,0.002655353397130966,0.5525078177452087
0.6342566013336182,0.05218198895454407,0.028870517387986183,0.0025278902612626553,0.5506762266159058
0.6315743327140808,0.05197518691420555,0.028344187885522842,0.0024042180739343166,0.5488507151603699
0.6289081573486328,0.05176887288689613,0.0278234351426363,0.002284333808347583,0.5470315217971802
0.6262580156326294,0.05156295746564865,0.027308229357004166,0.0021682207006961107,0.5452185869216919
0.6236242651939392,0.05135754495859146,0.02679864503443241,0.0020558733958750963,0.5434122085571289
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
0.6210067868232727,0.05115260183811188,0.02629462443292141,0.0019472700078040361,0.5416122674942017
